$GPGGA,172126.200,3732.5985,N,12216.0812,W,2,9,0.95,12.5,M,-25.6,M,0000,0000*58
$GPGGA,172126.400,3732.5991,N,12216.0806,W,2,9,0.95,12.5,M,-25.6,M,0000,0000*5E
$GPGGA,172126.600,3732.5997,N,12216.0799,W,2,9,0.95,12.4,M,-25.6,M,0000,0000*52
$GPGGA,172126.800,3732.6003,N,12216.0792,W,2,9,0.95,12.4,M,-25.6,M,0000,0000*50
$GPGGA,172127.000,3732.6009,N,12216.0785,W,2,9,0.95,12.4,M,-25.6,M,0000,0000*55
$GPGGA,172127.200,3732.6015,N,12216.0778,W,2,9,0.95,12.4,M,-25.6,M,0000,0000*58
$GPGGA,172127.400,3732.6022,N,12216.0771,W,2,9,0.95,12.3,M,-25.6,M,0000,0000*54
$GPGGA,172127.600,3732.6028,N,12216.0764,W,2,9,0.95,12.3,M,-25.6,M,0000,0000*58
$GPGGA,172127.800,3732.6034,N,12216.0756,W,2,9,0.95,12.3,M,-25.6,M,0000,0000*5A
$GPGGA,172128.000,3732.6039,N,12216.0748,W,2,9,0.95,12.2,M,-25.6,M,0000,0000*5E
$GPGGA,172128.200,3732.6044,N,12216.0741,W,2,9,0.95,12.2,M,-25.6,M,0000,0000*5F
$GPGGA,172128.400,3732.6050,N,12216.0732,W,2,9,0.95,12.2,M,-25.6,M,0000,0000*58
$GPGGA,172128.600,3732.6054,N,12216.0724,W,2,9,0.95,12.2,M,-25.6,M,0000,0000*59
$GPGGA,172128.800,3732.6059,N,12216.0715,W,2,9,0.95,12.1,M,-25.6,M,0000,0000*5B
$GPGGA,172129.000,3732.6063,N,12216.0706,W,2,9,0.95,12.1,M,-25.6,M,0000,0000*59
$GPGGA,172129.200,3732.6067,N,12216.0697,W,2,9,0.95,12.1,M,-25.6,M,0000,0000*56
$GPGGA,172129.400,3732.6071,N,12216.0688,W,2,9,0.95,12.1,M,-25.6,M,0000,0000*59
$GPGGA,172129.600,3732.6075,N,12216.0679,W,2,9,0.95,12.0,M,-25.6,M,0000,0000*50
$GPGGA,172129.800,3732.6079,N,12216.0670,W,2,9,0.95,12.0,M,-25.6,M,0000,0000*5B
$GPGGA,172130.000,3732.6083,N,12216.0661,W,2,9,0.95,12.0,M,-25.6,M,0000,0000*5E
$GPGGA,172130.200,3732.6087,N,12216.0652,W,2,9,0.95,12.0,M,-25.6,M,0000,0000*58
$GPGGA,172130.400,3732.6091,N,12216.0643,W,2,9,0.95,11.9,M,-25.6,M,0000,0000*53
$GPGGA,172130.600,3732.6095,N,12216.0634,W,2,9,0.95,11.9,M,-25.6,M,0000,0000*55
$GPGGA,172130.800,3732.6098,N,12216.0625,W,2,9,0.95,11.8,M,-25.6,M,0000,0000*57
$GPGGA,172131.000,3732.6101,N,12216.0616,W,2,9,0.95,11.8,M,-25.6,M,0000,0000*5F
$GPGGA,172131.200,3732.6104,N,12216.0607,W,2,9,0.95,11.7,M,-25.6,M,0000,0000*57
$GPGGA,172131.400,3732.6107,N,12216.0598,W,2,9,0.95,11.6,M,-25.6,M,0000,0000*56
$GPGGA,172131.600,3732.6109,N,12216.0589,W,2,9,0.95,11.6,M,-25.6,M,0000,0000*5A
$GPGGA,172131.800,3732.6111,N,12216.0580,W,2,9,0.95,11.5,M,-25.6,M,0000,0000*57
$GPGGA,172132.000,3732.6112,N,12216.0571,W,2,8,0.98,11.5,M,-25.6,M,0000,0000*5D
$GPGGA,172132.200,3732.6113,N,12216.0561,W,2,8,0.98,11.4,M,-25.6,M,0000,0000*5E
$GPGGA,172132.400,3732.6113,N,12216.0552,W,2,8,0.98,11.3,M,-25.6,M,0000,0000*5F
$GPGGA,172132.600,3732.6112,N,12216.0544,W,2,8,0.98,11.3,M,-25.6,M,0000,0000*5B
$GPGGA,172132.800,3732.6112,N,12216.0535,W,2,8,1.07,11.2,M,-25.6,M,0000,0000*55
$GPGGA,172133.000,3732.6111,N,12216.0526,W,2,8,1.07,11.2,M,-25.6,M,0000,0000*5D
$GPGGA,172133.200,3732.6109,N,12216.0518,W,2,8,1.07,11.2,M,-25.6,M,0000,0000*5B
$GPGGA,172133.400,3732.6107,N,12216.0510,W,2,7,1.11,11.1,M,-25.6,M,0000,0000*50
$GPGGA,172133.600,3732.6105,N,12216.0502,W,2,7,1.11,11.1,M,-25.6,M,0000,0000*53
$GPGGA,172133.800,3732.6102,N,12216.0494,W,2,7,1.11,11.1,M,-25.6,M,0000,0000*54
$GPGGA,172134.000,3732.6099,N,12216.0486,W,2,7,1.11,11.0,M,-25.6,M,0000,0000*5A
$GPGGA,172134.200,3732.6096,N,12216.0478,W,2,7,1.11,11.0,M,-25.6,M,0000,0000*56
$GPGGA,172134.400,3732.6092,N,12216.0470,W,2,7,1.11,11.0,M,-25.6,M,0000,0000*5C
$GPGGA,172134.600,3732.6088,N,12216.0463,W,2,7,1.11,10.9,M,-25.6,M,0000,0000*5F
$GPGGA,172134.800,3732.6084,N,12216.0456,W,2,8,1.07,10.9,M,-25.6,M,0000,0000*53
$GPGGA,172135.000,3732.6080,N,12216.0449,W,2,8,1.07,10.8,M,-25.6,M,0000,0000*51
$GPGGA,172135.200,3732.6076,N,12216.0442,W,2,8,1.07,10.8,M,-25.6,M,0000,0000*51
$GPGGA,172135.400,3732.6072,N,12216.0435,W,2,8,1.07,10.8,M,-25.6,M,0000,0000*53
$GPGGA,172135.600,3732.6068,N,12216.0429,W,2,8,1.07,10.8,M,-25.6,M,0000,0000*57
$GPGGA,172135.800,3732.6064,N,12216.0423,W,2,8,1.07,10.8,M,-25.6,M,0000,0000*5F
$GPGGA,172136.000,3732.6061,N,12216.0418,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*56
$GPGGA,172136.200,3732.6058,N,12216.0412,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*54
$GPGGA,172136.400,3732.6055,N,12216.0407,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*5B
$GPGGA,172136.600,3732.6052,N,12216.0402,W,2,9,0.95,10.7,M,-25.6,M,0000,0000*50
$GPGGA,172136.800,3732.6050,N,12216.0398,W,2,9,0.95,10.7,M,-25.6,M,0000,0000*58
$GPGGA,172137.000,3732.6048,N,12216.0393,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*58
$GPGGA,172137.200,3732.6046,N,12216.0389,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*5F
$GPGGA,172137.400,3732.6044,N,12216.0385,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*57
$GPGGA,172137.600,3732.6042,N,12216.0380,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*56
$GPGGA,172137.800,3732.6040,N,12216.0375,W,2,9,0.95,10.7,M,-25.6,M,0000,0000*5B
$GPGGA,172138.000,3732.6038,N,12216.0371,W,2,9,0.95,10.7,M,-25.6,M,0000,0000*57
$GPGGA,172138.200,3732.6036,N,12216.0366,W,2,9,0.95,10.6,M,-25.6,M,0000,0000*5C
$GPGGA,172138.400,3732.6033,N,12216.0361,W,2,9,0.95,10.6,M,-25.6,M,0000,0000*58
$GPGGA,172138.600,3732.6031,N,12216.0356,W,2,9,0.95,10.6,M,-25.6,M,0000,0000*5C
$GPGGA,172138.800,3732.6029,N,12216.0350,W,2,9,0.95,10.6,M,-25.6,M,0000,0000*5D
$GPGGA,172139.000,3732.6026,N,12216.0344,W,2,9,0.95,10.6,M,-25.6,M,0000,0000*5E
$GPGGA,172139.200,3732.6024,N,12216.0339,W,2,8,1.07,10.6,M,-25.6,M,0000,0000*5F
$GPGGA,172139.400,3732.6021,N,12216.0332,W,2,8,1.07,10.6,M,-25.6,M,0000,0000*57
$GPGGA,172139.600,3732.6019,N,12216.0326,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*5A
$GPGGA,172139.800,3732.6016,N,12216.0319,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*57
$GPGGA,172140.000,3732.6013,N,12216.0312,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*5F
$GPGGA,172140.200,3732.6010,N,12216.0305,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*58
$GPGGA,172140.400,3732.6008,N,12216.0297,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*5D
$GPGGA,172140.600,3732.6005,N,12216.0290,W,2,8,1.07,10.7,M,-25.6,M,0000,0000*55
